# Name, date, frequency, T_b_10, err_Tb, Doppler factor, Speed, error Speed, Lorentz factor , Viewing angle 
J1354-0206,2017-07-09,8667.875,6.706393769681305,0.007969152769995292,1.341278753936261,0.5929313290451828,0.40470119025067547,1.1744748239238179,45.864754143327424
J1354-0206,2017-07-16,2291.875,89.30283080892211,0.21047099633555,17.860566161784423,0.5929313290451828,0.40470119025067547,8.968119719124184,0.21342646212417088
J1354-0206,2017-07-16,8667.875,4.570731862442262,0.006633235203256475,0.9141463724884523,0.5929313290451828,0.40470119025067547,-,-
J1354-0206,2017-07-17,2305.25,65.26204983077372,0.09222475346933032,13.052409966154743,0.5929313290451828,0.40470119025067547,6.577979619503438,0.40033603171944404
J1354-0206,2017-07-17,8635.75,5.43371909141032,0.008537359328610751,1.0867438182820641,0.5929313290451828,0.40470119025067547,1.165214673841483,65.81479909723478
J1354-0206,2018-01-18,2252.0,27.162302645727962,0.06176739742826637,5.432460529145593,0.5929313290451828,0.40470119025067547,2.840627630528059,2.352710195351831
J1354-0206,2018-01-18,8652.0,9.843065825117769,0.015282430254679558,1.9686131650235539,0.5929313290451828,0.40470119025067547,1.3275856951827307,20.177413211989467
J1354-0206,2018-01-25,2252.0,343.90086770446806,1.2041797910055352,68.78017354089361,0.5929313290451828,0.40470119025067547,34.399912040516526,0.014364483496902626
J1354-0206,2018-01-25,8652.0,7.057195519518524,0.023033480186125846,1.4114391039037049,0.5929313290451828,0.40470119025067547,1.1845101555369353,41.42894886764891
J1354-0206,2018-02-09,2252.0,155.83626420822193,0.7172643979658809,31.167252841644384,0.5929313290451828,0.40470119025067547,15.60530891507073,0.06999221877806669
J1354-0206,2018-02-09,8652.0,7.624236899242533,0.03311017844879462,1.5248473798485065,0.5929313290451828,0.40470119025067547,1.2056049482012505,35.269801141544455
J1354-0206,2018-03-21,2276.0,133.84703003707116,0.1286777336467939,26.769406007414233,0.5929313290451828,0.40470119025067547,13.409947634846652,0.09490133429928777
J1354-0206,2018-03-21,8652.0,11.025891255878374,0.009258561770207332,2.2051782511756746,0.5929313290451828,0.40470119025067547,1.4090422570393897,15.715801897806372
J1354-0206,2018-06-13,2276.0,83.40892236083045,0.09514717572288187,16.68178447216609,0.5929313290451828,0.40470119025067547,8.381402517318797,0.2447273546401175
J1354-0206,2018-06-13,8652.0,10.641103644382572,0.006371200659491039,2.1282207288765145,0.5929313290451828,0.40470119025067547,1.3816449938647777,16.991293769189
J1354-0206,2018-09-02,2276.0,58.527307710632506,0.09404073104017319,11.705461542126502,0.5929313290451828,0.40470119025067547,5.910463119168413,0.49822917801298433
J1354-0206,2018-09-02,8652.0,11.279652807315763,0.013545302082530495,2.2559305614631526,0.5929313290451828,0.40470119025067547,1.4275240490845098,14.951313703212435
J1354-0206,2018-09-24,8652.0,6.584924559882389,0.015485820299683267,1.3169849119764778,0.5929313290451828,0.40470119025067547,1.1716219340378047,47.516447866511086
J1354-0206,2018-11-03,2252.0,111.18488070408867,0.24675423884663458,22.236976140817735,0.5929313290451828,0.40470119025067547,11.148878163747197,0.13758611569763976
J1354-0206,2018-11-03,8652.0,10.306224408048744,0.01093622652062031,2.0612448816097486,0.5929313290451828,0.40470119025067547,1.3584746948048376,18.230798923942974
J1354-0206,2018-11-18,2252.0,207.53242533890753,0.2445818877355637,41.506485067781504,0.5929313290451828,0.40470119025067547,20.769523936167484,0.03945377249878431
J1354-0206,2018-11-18,8652.0,9.571117830308816,0.009002280271482305,1.9142235660617632,0.5929313290451828,0.40470119025067547,1.3101446222785826,21.465450813405734
J1354-0206,2018-12-01,4344.0,37.12616469400786,0.0680105845450537,7.425232938801572,0.5929313290451828,0.40470119025067547,3.8036282647278044,1.246827333767293
J1354-0206,2018-12-01,7624.0,6.139585376934908,0.008553849782391256,1.2279170753869815,0.5929313290451828,0.40470119025067547,1.1643082266321092,54.07063783698733
